ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,Description,Enery_kcal,Protein,Sodium,SaturatedFat,Cholesterol,Potassium,VitaminD,FoodGroup_Encoded
1011,,,,,1.3107475803260165,-0.6635595029704462,-0.5599360056668111,,,,,-0.12908713420619813,-0.2651024746065719,,,,,2.9153926178584935,,-0.33898155834959515,,,,,,,,,,,,,,,,,,,,,"CHEESE,COLBY",394.0,23.76,604.0,20.218,95.0,127.0,0.6,25
1012,,,,,-0.366561364981552,-0.6340847016809732,-0.39586664752634865,,,,,-0.12908713420619813,-0.31407899599112393,,,,,0.04937118997786626,,-0.45423228048355757,,,,,,,,,,,,,,,,,,,,,"CHEESE,COTTAGE,CRMD,LRG OR SML CURD",98.0,11.12,364.0,1.718,17.0,104.0,0.1,25
1013,,,,,-0.3937022864266583,-0.5893266700932549,-0.41799693304296914,,,,,-0.10932238345989011,-0.3238743002680343,,,,,-0.09345379812249721,,-0.43919957759651895,,,,,,,,,,,,,,,,,,,,,"CHEESE,COTTAGE,CRMD,W/FRUIT",97.0,10.69,344.0,2.311,13.0,90.0,0.0,25
1014,,,,,-0.6084171316368325,-0.514729950780391,-0.4584419376078273,,,,,-0.12908713420619813,-0.3312207784757172,,,,,0.0636536887879026,,-0.4408698779173011,,,,,,,,,,,,,,,,,,,,,"CHEESE,COTTAGE,NONFAT,UNCRMD,DRY,LRG OR SML CURD",72.0,10.34,330.0,0.169,7.0,137.0,0.0,25
1015,,,,,-0.47814070870032227,-0.623895881482143,-0.31955531815869165,,,,,-0.12908713420619813,-0.3238743002680343,,,,,0.08745785347129652,,-0.4408698779173011,,,,,,,,,,,,,,,,,,,,,"CHEESE,COTTAGE,LOWFAT,2% MILKFAT",86.0,11.83,330.0,0.979,10.0,84.0,0.0,25
1016,,,,,-0.5643885257369934,-0.6581012064353586,-0.3920510810579658,,,,,-0.12908713420619813,-0.3312207784757172,,,,,-0.05536713462906696,,-0.4425401782380831,,,,,,,,,,,,,,,,,,,,,"CHEESE,COTTAGE,LOWFAT,1% MILKFAT",72.0,12.39,406.0,0.645,4.0,86.0,0.0,25
1017,,,,,1.4392146084995199,-0.6089765376195703,-0.35465852966781386,,,,,-0.12908713420619813,-0.26265364853734424,,,,,0.120783684028048,,-0.4024529705393136,,,,,,,,,,,,,,,,,,,,,"CHEESE,CREAM",342.0,5.93,321.0,19.292,110.0,138.0,0.6,25
1018,,,,,1.0507978660406654,-0.705042556637112,-0.4904926959422433,,,,,-0.12908713420619813,-0.27489777888348227,,,,,3.1343909329457174,,-0.3924311686146212,,,,,,,,,,,,,,,,,,,,,"CHEESE,EDAM",357.0,24.99,965.0,17.572,89.0,188.0,0.5,25
1019,,,,,0.6575560708804586,-0.6082487647482252,-0.28750455982427575,,,,,-0.12908713420619813,-0.28959073529884793,,,,,2.001312694016167,,-0.35735486187819787,,,,,,,,,,,,,,,,,,,,,"CHEESE,FETA",264.0,14.21,1116.0,14.946,89.0,62.0,0.4,25
1020,,,,,1.2522438163221208,-0.700675919409042,-0.4813353364181244,,,,,-0.12908713420619813,-0.26755130067579946,,,,,2.272680171406858,,-0.42750747535104455,,,,,,,,,,,,,,,,,,,,,"CHEESE,FONTINA",389.0,25.6,800.0,19.196,116.0,64.0,0.6,25
1021,,,,,1.1539333675320693,0.7948973312049609,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,1.5585552309050403,,-0.37906876604836465,,,,,,,,,,,,,,,,,,,,,"CHEESE,GJETOST",466.0,9.65,600.0,19.16,94.0,1409.0,0.5769176136363636,25
1022,,,,,1.0290851288845804,-0.676295528218984,-0.4302067457417943,,,,,-0.12908713420619813,-0.27489777888348227,,,,,2.986805111908675,,-0.4258371750302624,,,,,,,,,,,,,,,,,,,,,"CHEESE,GOUDA",356.0,24.94,819.0,17.614,114.0,121.0,0.5,25
1023,,,,,1.3246196068424045,-0.7439784052540702,-0.5721458183656362,,,,,-0.12908713420619813,-0.2651024746065719,,,,,4.4674241552157765,,-0.4375292772757369,,,,,,,,,,,,,,,,,,,,,"CHEESE,GRUYERE",413.0,29.81,336.0,18.913,110.0,81.0,0.6,25
1024,,,,,1.0176256287188687,-0.7392478815903277,-0.5622253455478408,,,,,-0.12908713420619813,-0.2773466049527099,,,,,2.020356025762882,,-0.4442104785588652,,,,,,,,,,,,,,,,,,,,,"CHEESE,LIMBURGER",327.0,20.05,800.0,16.746,90.0,128.0,0.5,25
1025,,,,,1.2003744997825845,-0.73233403931255,-0.5614622322541643,,,,,-0.12908713420619813,-0.27000012674502705,,,,,3.205803426995899,,-0.3456627596327234,,,,,,,,,,,,,,,,,,,,,"CHEESE,MONTEREY",373.0,24.48,536.0,19.066,89.0,81.0,0.6,25
1026,,,,,0.7220911507610448,-0.6773871875260015,-0.521017227689306,,,,,-0.12908713420619813,-0.2871419092296203,,,,,2.0584426892563124,,-0.3924311686146212,,,,,,,,,,,,,,,,,,,,,"CHEESE,MOZZARELLA,WHL MILK",300.0,22.17,627.0,13.152,79.0,76.0,0.4,25
1027,,,,,0.8602082843372523,-0.6671983673271713,-0.5225434542766593,,,,,-0.12908713420619813,-0.2822442570911651,,,,,2.3917009948238275,,-0.4325183763133907,,,,,,,,,,,,,,,,,,,,,"CHEESE,MOZZARELLA,WHL MILK,LO MOIST",318.0,21.6,415.0,15.561,89.0,75.0,0.5,25
1028,,,,,0.33427753988985925,-0.6562817742569961,-0.5133860947525404,,,,,-0.12908713420619813,-0.2993860395757583,,,,,3.3771934127163354,,-0.4291777756718266,,,,,,,,,,,,,,,,,,,,,"CHEESE,MOZZARELLA,PART SKIM MILK",254.0,24.26,619.0,10.114,64.0,84.0,0.3,25
1029,,,,,0.5821646224218301,-0.6177098120757103,-0.5538310993173986,,,,,-0.12908713420619813,-0.24306303998352344,,,,,3.1343909329457174,,-0.4241668747094804,,,,,,,,,,,,,,,,,,,,,"CHEESE,MOZZARELLA,PART SKIM MILK,LO MOIST",302.0,25.96,652.0,10.877,54.0,95.0,0.4,25
1030,,,,,1.1858993416785277,-0.7163230361429597,-0.5141492080462169,,,,,-0.12908713420619813,-0.27000012674502705,,,,,3.0677392718322145,,-0.39744206957696737,,,,,,,,,,,,,,,,,,,,,"CHEESE,MUENSTER",368.0,23.41,628.0,19.113,96.0,134.0,0.6,25
1031,,,,,0.748025809030813,-0.6264430865318505,-0.356184756255167,,,,,-0.12908713420619813,-0.2357165617758406,,,,,0.21123950982494488,,-0.4442104785588652,,,,,,,,,,,,,,,,,,,,,"CHEESE,NEUFCHATEL",253.0,9.15,334.0,12.79,74.0,152.0,0.5769176136363636,25
1032,,,,,1.0996515246418566,-0.6093404240552428,-0.5309377005071014,,,,,-0.12908713420619813,-0.2724489528142547,,,,,4.933985783010297,,-0.31559735385864623,,,,,,,,,,,,,,,,,,,,,"CHEESE,PARMESAN,GRATED",431.0,38.46,1529.0,17.301,88.0,125.0,0.5,25
1033,,,,,0.9319809432698666,-0.6399068846517334,-0.5385688334438672,,,,,-0.12908713420619813,-0.2797954310219375,,,,,5.291048253261206,,-0.32895975642490277,,,,,,,,,,,,,,,,,,,,,"CHEESE,PARMESAN,HARD",392.0,35.75,1602.0,16.41,68.0,92.0,0.5,25
1034,,,,,1.0749231295474264,-0.7363367901049476,-0.5561204391984282,,,,,-0.12908713420619813,-0.27489777888348227,,,,,2.748763465074736,,-0.3941014689354032,,,,,,,,,,,,,,,,,,,,,"CHEESE,PORT DE SALUT",352.0,23.78,534.0,16.691,123.0,136.0,0.5,25
1035,,,,,0.97962833869572,-0.679206619704364,-0.5568835524921049,,,,,-0.12908713420619813,-0.2773466049527099,,,,,3.253411756362687,,-0.37906876604836465,,,,,,,,,,,,,,,,,,,,,"CHEESE,PROVOLONE",351.0,25.58,876.0,17.078,69.0,138.0,0.5,25
1036,,,,,0.15695685311516488,-0.6464568404938384,-0.5790138380087253,,,,,-0.12908713420619813,-0.3067325177834411,,,,,0.6397144741260352,,-0.4024529705393136,,,,,,,,,,,,,,,,,,,,,"CHEESE,RICOTTA,WHOLE MILK",174.0,11.26,84.0,8.295,51.0,105.0,0.2,25
1037,,,,,-0.14883086183303265,-0.570040689002612,-0.5759613848340192,,,,,-0.12908713420619813,-0.3165278220603515,,,,,0.9491686150101561,,-0.3924311686146212,,,,,,,,,,,,,,,,,,,,,"CHEESE,RICOTTA,PART SKIM MILK",138.0,11.39,125.0,4.927,31.0,125.0,0.1,25
1038,,,,,0.9989285495011289,-0.6249875407891605,-0.5439106264996032,,,,,-0.12908713420619813,-0.2773466049527099,,,,,4.719748300859752,,-0.33731125802881307,,,,,,,,,,,,,,,,,,,,,"CHEESE,ROMANO",387.0,31.8,1200.0,17.115,104.0,86.0,0.5,25
1039,,,,,1.2220872369386695,-0.6843010298037792,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,2.8058934603148815,,-0.3723875647652364,,,,,,,,,,,,,,,,,,,,,"CHEESE,ROQUEFORT",369.0,21.54,1809.0,19.263,90.0,91.0,0.5769176136363636,25
1040,,,,,1.0507978660406654,-0.5613074145464719,-0.49888694217268553,,,,,-0.12908713420619813,-0.24061421391429583,,,,,3.420040909146444,,-0.4325183763133907,,,,,,,,,,,,,,,,,,,,,"CHEESE,SWISS",380.0,26.93,192.0,17.779,92.0,77.0,0.5,25
1041,,,,,0.9410279170849021,-0.6886676670318492,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,2.986805111908675,,-0.42750747535104455,,,,,,,,,,,,,,,,,,,,,"CHEESE,TILSIT",340.0,24.41,753.0,16.775,102.0,65.0,0.5769176136363636,25
1042,,,,,1.2914473695206077,-0.622440335739453,-0.42715429256708803,,,,,-0.12908713420619813,-0.13776351900673647,,,,,4.629292475062855,,-0.360695462519762,,,,,,,,,,,,,,,,,,,,,"CHEESE,PAST PROCESS,AMERICAN,FORT W/ VITAMIN D",371.0,18.13,1671.0,18.057,100.0,132.0,7.5,25
1043,,,,,1.255862605848135,-0.6941259635669368,-0.5523048727300454,,,,,-0.09661647226583496,-0.26265364853734424,,,,,2.5773734793543,,-0.39577176925618535,,,,,,,,,,,,,,,,,,,,,"CHEESE,PAST PROCESS,PIMENTO",375.0,22.13,1428.0,19.663,94.0,162.0,0.5,25
1044,,,,,0.8825241530810064,-0.680662165447054,-0.5057549618157747,,,,,-0.12908713420619813,-0.2504095181912062,,,,,3.3295850833495475,,-0.36403606316132614,,,,,,,,,,,,,,,,,,,,,"CHEESE,PAST PROCESS,SWISS",334.0,24.73,1370.0,16.045,85.0,216.0,0.5,25
1045,,,,,0.8493519157592098,-0.45432480245875484,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,2.020356025762882,,-0.32561915578333867,,,,,,,,,,,,,,,,,,,,,"CHEESE FD,COLD PK,AMERICAN",331.0,19.66,966.0,15.355,64.0,363.0,0.5769176136363636,25
1046,,,,,0.919918311516486,-0.44559152800261465,-0.17303756577279028,,,,,-0.12908713420619813,-0.17939356218360575,,,,,2.901110119048457,,-0.42249657438869836,,,,,,,,,,,,,,,,,,,,,"CHEESE FD,PAST PROCESS,AMERICAN,VITAMIN D FORT",330.0,16.86,1284.0,15.057,98.0,255.0,2.5,25
1047,,,,,0.8300517049538009,-0.5933294208856524,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,3.096304269452287,,-0.36570636348210817,,,,,,,,,,,,,,,,,,,,,"CHEESE FD,PAST PROCESS,SWISS",323.0,21.92,1552.0,15.487,82.0,284.0,0.5769176136363636,25
1048,,,,,0.6545404129421135,-0.4394054585961821,-0.0410189659667437,,,,,-0.12908713420619813,-0.2871419092296203,,,,,2.329810166647003,,-0.41080447214322385,,,,,,,,,,,,,,,,,,,,,"CHEESE SPRD,PAST PROCESS,AMERICAN",290.0,16.41,1625.0,13.327,55.0,242.0,0.4,25
1049,,,,,0.06769337814014863,-0.6006071495991026,-0.5874080842391676,,,,,-0.11638122301214297,-0.25285834426043385,,,,,0.1541095145847995,,-0.45423228048355757,,,,,,,,,,,,,,,,,,,,,"CREAM,FLUID,HALF AND HALF",130.0,2.96,41.0,7.158,37.0,130.0,0.2,25
1050,,,,,0.53873914810966,-0.623895881482143,-0.5889343108265208,,,,,-0.11779299092259354,-0.19898417073742655,,,,,0.11126201815469043,,-0.45924318144590376,,,,,,,,,,,,,,,,,,,,,"CREAM,FLUID,LT (COFFEE CRM OR TABLE CRM)",195.0,2.7,40.0,12.02,66.0,122.0,0.4,25
1052,,,,,1.2383717898057331,-0.6493679319792185,-0.5912236507075505,,,,,-0.12061652674349471,-0.11817291045291564,,,,,-0.017280471135636695,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"CREAM,FLUID,LT WHIPPING",292.0,2.17,34.0,19.337,111.0,97.0,0.6,25
1053,,,,,1.6056789266961715,-0.6555540013856511,-0.5912236507075505,,,,,-0.12061652674349471,-0.07409404120681877,,,,,-0.036323802882351826,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"CREAM,FLUID,HVY WHIPPING",345.0,2.05,38.0,23.032,137.0,75.0,0.7,25
1054,,,,,0.7142504401213472,-0.3025841587833195,0.010872738003263015,,,,,-0.12908713420619813,-0.17694473611437814,,,,,0.13506618283808436,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"CREAM,WHIPPED,CRM TOPPING,PRESSURIZED",257.0,3.2,8.0,13.831,76.0,147.0,0.4,25
1055,,,,,0.09784995752360005,-0.6020626953417926,-0.5874080842391676,,,,,-0.11638122301214297,-0.2504095181912062,,,,,0.1493486816481207,,-0.45423228048355757,,,,,,,,,,,,,,,,,,,,,"CREAM,SOUR,RED FAT,CULTURED",135.0,2.94,89.0,7.47,39.0,129.0,0.2,25
1056,,,,,0.5640706747917592,-0.6522790234645985,-0.37984126835914067,,,,,-0.11638122301214297,-0.22592125749893022,,,,,0.1779136792681934,,-0.4375292772757369,,,,,,,,,,,,,,,,,,,,,"CREAM,SOUR,CULTURED",193.0,2.07,80.0,11.507,52.0,141.0,0.4,25
1057,,,,,-0.37319581244591127,-0.4641497362219125,0.014688304471645916,,,,,-0.10791061554943954,-0.2822442570911651,,,,,0.27313033800176906,,-0.4325183763133907,,,,,,,,,,,,,,,,,,,,,EGGNOG,88.0,4.55,54.0,2.591,59.0,165.0,1.2,25
1058,,,,,0.37348109308834615,-0.5867794650435473,-0.24248087549735814,,,,,-0.11638122301214297,-0.00552691126844586,,,,,0.19219617807822975,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"SOUR DRSNG,NON-BUTTERFAT,CULTURED,FILLED CREAM-TYPE",178.0,3.25,48.0,13.272,5.0,162.0,0.0,25
1059,,,,,-0.41722441834575036,-0.5845961464295123,0.030449677272102082,,,,,-0.11638122301214297,0.03058395890730798,,,,,0.2636086721284115,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,FILLED,FLUID,W/BLEND OF HYDR VEG OILS",63.0,3.33,57.0,0.768,2.0,139.0,0.5769176136363636,25
1060,,,,,-0.42084320787176455,-0.5845961464295123,-0.2379021957352987,,,,,-0.11638122301214297,-0.3018348656449859,,,,,0.2636086721284115,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,FILLED,FLUID,W/LAURIC ACID OIL",63.0,3.33,57.0,3.101,2.0,139.0,0.0,25
1067,,,,,-0.024585754773212714,-0.34297555314296774,0.26880503126594363,,,,,-0.12908713420619813,-0.13531469293750886,,,,,-0.30293044733636365,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"CREAM SUB,LIQ,W/HYDR VEG OIL&SOY PROT",136.0,1.0,79.0,1.937,0.0,191.0,0.0,25
1068,,,,,-0.024585754773212714,-0.34297555314296774,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.30293044733636365,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"CREAM SUB,LIQ,W/LAURIC ACID OIL&NA CASEINATE",136.0,1.0,79.0,9.304,0.0,191.0,0.5769176136363636,25
1069,,,,,1.514002925370479,1.2399304420324366,3.5883478587590223,,,,,-0.12908713420619813,-0.18918886646051616,,,,,-0.24103961915953948,,-0.27383984583909465,,,,,,,,,,,,,,,,,,,,,"CREAM SUBSTITUTE,POWDERED",545.0,4.79,181.0,32.525,0.0,812.0,0.0,25
1070,,,,,1.781793350295528,1.15478101608507,3.4097793480387044,,,,,-0.12908713420619813,0.03855195797765099,,,,,-0.2648437838429334,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"DESSERT TOPPING,POWDERED",577.0,4.9,122.0,36.723,0.0,166.0,0.0,25
1071,,,,,0.14127543183577015,-0.1337408526312764,0.707595175129971,,,,,-0.11920475883304414,-0.2234724314297026,,,,,0.08269702053461774,,-0.45924318144590376,,,,,,,,,,,,,,,,,,,,,"DESSERT TOPPING,PDR,1.5 OZ PREP W/1/2 CUP MILK",194.0,3.61,66.0,10.684,10.0,151.0,0.9,25
1072,,,,,0.7190754928226996,-0.17231281481256208,0.6267051660002547,,,,,-0.12908713420619813,-0.12551938866059847,,,,,-0.3219737790830788,,-0.46258378208746787,,,,,,,,,,,,,,,,,,,,,"DESSERT TOPPING,PRESSURIZED",264.0,0.98,62.0,18.912,0.0,19.0,0.0,25
1073,,,,,0.9006181007110771,0.08167991728684765,1.1593582449865003,,,,,-0.12908713420619813,-0.09858230189909482,,,,,-0.3172129461464,,-0.4458807788796472,,,,,,,,,,,,,,,,,,,,,"DESSERT TOPPING,SEMI SOLID,FRZ",318.0,1.25,25.0,21.783,0.0,18.0,0.0,25
1074,,,,,0.5514049114507096,-0.5158216100874086,-0.09367378323042705,,,,,-0.12908713420619813,-0.1524564754221021,,,,,-0.33149544495643635,,-0.4007826702185315,,,,,,,,,,,,,,,,,,,,,"SOUR CRM,IMITN,CULTURED",208.0,2.4,102.0,17.791,0.0,161.0,0.0,25
1076,,,,,-0.42024007628409554,-0.5329242725640163,0.030449677272102082,,,,,-0.12908713420619813,0.03058395890730798,,,,,-0.18867045685607287,,-0.4007826702185315,,,,,,,,,,,,,,,,,,,,,"MILK SUBSTITUTES,FLUID,W/LAURIC ACID OIL",61.0,1.75,78.0,3.037,0.0,114.0,0.5769176136363636,25
1077,,,,,-0.4298901816868,-0.5824128278154772,-0.21424568363132507,,,,,-0.12908713420619813,-0.3165278220603515,,,,,0.19219617807822975,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"MILK,WHL,3.25% MILKFAT,W/ ADDED VITAMIN D",61.0,3.15,43.0,1.865,10.0,132.0,1.3,25
1078,,,,,-0.4051617865923698,-0.5878711243505648,0.030449677272102082,,,,,-0.10791061554943954,0.03058395890730798,,,,,0.22076117569830245,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,PRODUCER,FLUID,3.7% MILKFAT",64.0,3.28,49.0,2.278,14.0,151.0,0.5769176136363636,25
1079,,,,,-0.5064878933207666,-0.5824128278154772,-0.2134825703376485,,,,,-0.126263598385297,-0.32632312633726196,,,,,0.22552200863498123,,-0.46258378208746787,,,,,,,,,,,,,,,,,,,,,"MILK,RED FAT,FLUID,2% MILKFAT,W/ ADDED VIT A & VITAMIN D",50.0,3.3,47.0,1.257,8.0,140.0,1.2,25
1080,,,,,-0.5101066828467808,-0.5762267584090447,0.030449677272102082,,,,,-0.1149694551016924,0.03058395890730798,,,,,0.2636086721284115,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,RED FAT,FLUID,2% MILKFAT,W/ ADDED NFMS, VIT A & VIT D",51.0,3.48,52.0,1.195,8.0,162.0,1.0,25
1081,,,,,-0.5064878933207666,-0.5573046637540743,-0.1982203044641171,,,,,-0.11355768719124183,-0.3238743002680343,,,,,0.33502116617859323,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"MILK,RED FAT,FLUID,2% MILKFAT,PROT FORT,W/ ADDED VIT A & D",56.0,3.95,59.0,1.232,8.0,182.0,1.0,25
1082,,,,,-0.5674041836753385,-0.5754989855376996,-0.20279898422617648,,,,,-0.12908713420619813,-0.3312207784757172,,,,,0.24932617331837514,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADDED VIT A & VITAMIN D",42.0,3.37,44.0,0.633,5.0,150.0,1.2,25
1083,,,,,-0.5674041836753385,-0.5762267584090447,0.030449677272102082,,,,,-0.1149694551016924,0.03058395890730798,,,,,0.2636086721284115,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADD NONFAT MILK SOL,VIT A/ D",43.0,3.48,52.0,0.604,4.0,162.0,1.0,25
1084,,,,,-0.5553415519219579,-0.5562130044470568,0.030449677272102082,,,,,-0.11214591928079126,0.03058395890730798,,,,,0.33026033324191445,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"MILK,LOWFAT,FLUID,1% MILKFAT,PROT FORT,W/ ADDED VIT A & D",48.0,3.93,58.0,0.728,4.0,180.0,1.0,25
1085,,,,,-0.621082894977882,-0.5765906448447171,-0.21119323045661878,,,,,-0.12908713420619813,-0.3312207784757172,,,,,0.2350436745083388,,-0.46091348176668584,,,,,,,,,,,,,,,,,,,,,"MILK,NONFAT,FLUID,W/ ADDED VIT A & VIT D (FAT FREE OR SKIM)",34.0,3.37,42.0,0.056,2.0,156.0,1.2,25
1086,,,,,-0.6108296579875085,-0.5744073262306821,-0.2165350235123548,,,,,-0.1149694551016924,-0.3312207784757172,,,,,0.2683695050650903,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,NONFAT,FLUID,W/ ADDED NONFAT MILK SOL,VIT A & VIT D",37.0,3.57,53.0,0.162,2.0,171.0,1.2,25
1087,,,,,-0.6108296579875085,-0.5547574587043668,0.030449677272102082,,,,,-0.11355768719124183,0.03058395890730798,,,,,0.33502116617859323,,-0.4559025808043396,,,,,,,,,,,,,,,,,,,,,"MILK,NONFAT,FLUID,PROT FORT,W/ ADD VIT A & D (FAT FREE/SKIM)",41.0,3.96,59.0,0.162,2.0,182.0,1.0,25
1088,,,,,-0.5728323679643598,-0.5827767142511497,-0.23408662926691587,,,,,-0.1149694551016924,-0.32142547419880674,,,,,0.2064786768882661,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,BTTRMLK,FLUID,CULTURED,LOWFAT",40.0,3.31,105.0,0.548,4.0,151.0,0.0,25
1089,,,,,-0.41722441834575036,-0.5947849666283425,-0.2592693679582427,,,,,-0.11638122301214297,-0.31407899599112393,,,,,0.13506618283808436,,-0.45757288112512173,,,,,,,,,,,,,,,,,,,,,"MILK,LO NA,FLUID",61.0,3.1,3.0,2.154,14.0,253.0,1.3,25
1090,,,,,0.9850565229847412,0.6409733689154906,2.332263377367388,,,,,-0.007675093907448825,-0.19163769252974377,,,,,3.996101694484577,,-0.38742026765227505,,,,,,,,,,,,,,,,,,,,,"MILK,DRY,WHL,W/ ADDED VITAMIN D",496.0,26.32,371.0,16.742,97.0,1330.0,10.5,25
1091,,,,,-0.5794668154287191,1.1344033756874097,3.3670450035928163,,,,,-0.03308691629555915,-0.33366960454494476,,,,,5.638589057638757,,-0.412474772464006,,,,,,,,,,,,,,,,,,,,,"MILK,DRY,NONFAT,REG,WO/ ADDED VIT A & VITAMIN D",362.0,36.16,535.0,0.499,20.0,1794.0,0.0,25
1092,,,,,-0.5824824733670642,1.1420449908365322,3.3830703827600246,,,,,-0.050028131220966034,-0.3312207784757172,,,,,5.5148074012851085,,-0.414145072784788,,,,,,,,,,,,,,,,,,,,,"MILK,DRY,NONFAT,INST,W/ ADDED VIT A & VITAMIN D",358.0,35.1,549.0,0.467,18.0,1705.0,11.0,25
1093,,,,,-0.6138453159258538,1.1278534198453045,0.030449677272102082,,,,,-0.03449868420600971,0.03058395890730798,,,,,0.9872552785035864,,-0.412474772464006,,,,,,,,,,,,,,,,,,,,,"MILK,DRY,NONFAT,CA RED",354.0,35.5,2280.0,0.124,2.0,680.0,0.5769176136363636,25
1094,,,,,-0.2772978900065357,1.0259652178570027,3.139637242077199,,,,,-0.04861636331051545,-0.3091813438526687,,,,,5.291048253261206,,-0.4158153731055701,,,,,,,,,,,,,,,,,,,,,"MILK,BUTTERMILK,DRIED",387.0,34.3,517.0,3.598,69.0,1592.0,0.5,25
1095,,,,,-0.10118346640717943,1.2224638931201561,3.5517184206625463,,,,,-0.09238116853448324,-0.2944883874373031,,,,,1.0062986102503015,,-0.4341886766341728,,,,,,,,,,,,,,,,,,,,,"MILK,CND,COND,SWTND",321.0,7.91,127.0,5.486,34.0,371.0,0.2,25
1096,,,,,-0.16994046740144866,-0.39173633552308373,0.16654784991328317,,,,,-0.10226354390763724,-0.2993860395757583,,,,,0.8967994527066895,,-0.4341886766341728,,,,,,,,,,,,,,,,,,,,,"MILK,CND,EVAP,W/ ADDED VITAMIN D & WO/ ADDED VIT A",134.0,6.81,106.0,4.591,29.0,303.0,2.0,25
1097,,,,,-0.6138453159258538,-0.34406721244998534,0.2665156913849138,,,,,-0.11214591928079126,-0.33366960454494476,,,,,1.0348636078703741,,-0.4174856734263521,,,,,,,,,,,,,,,,,,,,,"MILK,CND,EVAP,NONFAT,W/ ADDED VIT A & VITAMIN D",78.0,7.55,115.0,0.121,4.0,332.0,2.0,25
1102,,,,,-0.42144633945943355,-0.3808197424529085,0.12839218522945467,,,,,-0.11638122301214297,-0.3165278220603515,,,,,0.18743534514155097,,-0.4258371750302624,,,,,,,,,,,,,,,,,,,,,"MILK,CHOC,FLUID,COMM,WHL,W/ ADDED VIT A & VITAMIN D",83.0,3.17,60.0,2.104,12.0,167.0,1.3,25
1103,,,,,-0.5113129460221189,-0.3156840704675297,0.12915529852313137,,,,,-0.12908713420619813,-0.3238743002680343,,,,,0.17315284633151462,,-0.4258371750302624,,,,,,,,,,,,,,,,,,,,,"MILK,CHOC,FLUID,COMM,RED FAT",76.0,2.99,66.0,1.177,8.0,169.0,1.2,25
1104,,,,,-0.5655947889123314,-0.37718087809618345,0.1589167169765175,,,,,-0.11638122301214297,-0.32877195240648954,,,,,0.2064786768882661,,-0.4208262740679163,,,,,,,,,,,,,,,,,,,,,"MILK,CHOC,FLUID,COMM,LOWFAT,W/ ADDED VIT A & VITAMIN D",63.0,3.24,61.0,0.616,3.0,170.0,1.1,25
